image,caption
sparseresidential_138.jpg,a building with swimming pool is surrounded by green trees and meadows.
sparseresidential_138.jpg,a building with swimming pool is surrounded by green trees and scattered meadows.
sparseresidential_138.jpg,a building with swimming pool is surrounded by scarce green trees and meadows.
sparseresidential_138.jpg,a building with swimming pool is surrounded by sparse green trees and meadows .
sparseresidential_139.jpg,a building with a swimming pool is close to many sparse green trees and a road.
sparseresidential_139.jpg,a building with swimming pool is close to many scarce green trees and a road.
sparseresidential_139.jpg,a building with swimming pool is located near many scattered green trees and a street.
sparseresidential_139.jpg,a building with a swimming pool is close to many scattered green trees and a road.
sparseresidential_139.jpg,a building with a swimming pool is near many sparse green trees and a road .
sparseresidential_14.jpg,Many green trees are around a building with a swimming pool.
sparseresidential_14.jpg,many green trees are around a building with a swimming pool.
sparseresidential_14.jpg,Many green trees are around a building with pool.
sparseresidential_14.jpg,many green trees are around a building with a swimming pool .
sparseresidential_140.jpg,a building is surrounded by many green trees.
sparseresidential_140.jpg,a building is surrounded by many green trees .
sparseresidential_141.jpg,a building with a swimming pool is surrounded by some sparse green trees near a road.
sparseresidential_141.jpg,a building with swimming pool is surrounded by some scarce green trees near a road.
sparseresidential_141.jpg,a building with pool is surrounded by some scattered green trees near a road.
sparseresidential_141.jpg,a building with a swimming pool is surrounded by some scattered green trees near a road.
sparseresidential_141.jpg,a building with a swimming pool is surrounded by some sparse green trees near a road .
sparseresidential_142.jpg,two buildings with a swimming pool are surrounded by many sparse green trees.
sparseresidential_142.jpg,two buildings with swimming pool are surrounded by many scarce green trees.
sparseresidential_142.jpg,two buildings with swimming pool are surrounded by many green and scattered trees.
sparseresidential_142.jpg,two buildings with swimming pool are surrounded by many scattered green trees.
sparseresidential_142.jpg,two buildings with a swimming pool are surrounded by many sparse green trees .
sparseresidential_143.jpg,a building is surrounded by many green trees.
sparseresidential_143.jpg,a building is surrounded by many green trees .
sparseresidential_144.jpg,a building is surrounded by some sparse green trees.
sparseresidential_144.jpg,a building is surrounded by some scarce green trees.
sparseresidential_144.jpg,a building is surrounded by some green and scattered trees.
sparseresidential_144.jpg,a building is surrounded by some scattered green trees.
sparseresidential_144.jpg,a building is surrounded by some sparse green trees .
sparseresidential_145.jpg,several green trees are around a building with swimming pool near a road.
sparseresidential_145.jpg,several green trees are around a building with pool near a road.
sparseresidential_145.jpg,several green trees are around a building with swimming pool near a road .
sparseresidential_146.jpg,a building with swimming pool is close to a road with several green trees.
sparseresidential_146.jpg,a building with swimming pool is located near a road with different green trees.
sparseresidential_146.jpg,a building with swimming pool is near a road with several green trees .
sparseresidential_147.jpg,a building with swimming pool is surrounded by many sparse green trees.
sparseresidential_147.jpg,a building with swimming pool is surrounded by many scarce green trees.
sparseresidential_147.jpg,a building with swimming pool is surrounded by many green and scattered trees.
sparseresidential_147.jpg,a building with swimming pool is surrounded by many scattered green trees.
sparseresidential_147.jpg,a building with swimming pool is surrounded by many sparse green trees .
sparseresidential_148.jpg,Many green trees are around a building.
sparseresidential_148.jpg,many green trees are around a building .
sparseresidential_149.jpg,some green trees and meadows are around a building.
sparseresidential_149.jpg,Some green trees and meadows are around a building.
sparseresidential_149.jpg,some green trees and meadows are around a building .
sparseresidential_15.jpg,a building with a swimming pool is surrounded by many green trees.
sparseresidential_15.jpg,a building with swimming pool is surrounded by many green trees.
